trough ,trough ,B side trough pressing roller change ,2:15,3:15,1.00,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,B side trough supporting roller change,4:00,4:35,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extractor ,Extractor ,pipe extracting prob ,7:25,7:45,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,15:15,16:27,1.20,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT ,PTT ,PTT prob,10:26,10:35,0.15,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT ,PTT ,PTT derail ,10:25,10:35,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader change,15:25,15:35,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
Core loader,Core loader,Core loader centering prob,2:45,2:53,0.13,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,17:55,18:20,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seal,Seal,Seal tighting ,0:22,0:44,0.37,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT ,PTT ,PTT  rope change,20:35,20:52,0.28,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC prob,12:00,12:25,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
Dial gauge ,Dial gauge ,Dial gauge check,11:28,12:30,1.03,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,B side trough supporting roller change,11:00,11:15,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Ring,Core Ring,Core Ring change,4:05,4:15,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Ring,Core Ring,Core Ring change,9:35,10:10,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough tilting prob,22:25,23:15,0.83,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould rotating prob roller change,2:15,5:09,2.90,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,trough shifting prob ,17:00,17:35,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader housing change ,14:58,15:06,0.13,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,skt drawn prob,15:37,15:51,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sector ladle ,sector ladle ,sector ladle lifting up & down prob ,3:12,4:50,1.63,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,23:20,23:35,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,3:23,3:37,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,23:40,23:48,0.13,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,0:11,0:51,0.67,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate ,flag gate ,spt side flag gate change ,23:40,23:48,0.13,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,23:57,0:11,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sector ladle ,sector ladle ,sector ladle lifting up & down prob ,0:45,2:45,2.00,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader change,10:49,10:55,0.10,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,11:30,11:47,0.28,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT moving prob,1:45,2:20,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,11:15,11:33,0.30,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough allignment,12:00,12:40,0.67,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough pressing roller jam,18:27,18:40,0.22,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,14:35,15:50,1.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader bolt tight ,22:12,22:40,0.47,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,15:10,15:20,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC,MTC,MTC prob,0:40,0:55,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side + trough shifting prob ,13:20,20:15,6.92,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough tilting cylinder oil leakage ,9:20,9:45,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough tilting cylinder oil leakage ,10:00,10:45,0.75,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,head bearing nut tight ,16:36,16:48,0.20,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Water leakage from spt side ,12:05,12:17,0.20,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Water leakage from spt side ,15:29,15:49,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Ring,Core Ring,Core Ring centering due to c/b prob ,3:00,3:30,0.50,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,11:30,11:45,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dial gauge ,dial gauge ,dial gauge checking ,17:05,17:15,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core catcher pneumatic trial,17:15,18:00,0.75,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roller ,Roller ,A side roller change ,6:10,6:45,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,19:50,20:10,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,fallchute stopper plate welding,8:25,8:35,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,B side trough tilting prob ,13:40,16:45,3.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate ,flag gate ,flag gate hose pipe change ,6:15,6:28,0.22,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate ,flag gate ,spt side flag gate hydrulic oil leakage ,9:14,9:35,0.35,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,B side trough allignment ,21:35,21:50,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fallchute ,fallchute ,Both side fallchute nut & bolt loose ,22:15,23:15,1.00,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roller ,Roller ,B side trough supporting roller change,1:41,1:58,0.28,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uli unit ,uli unit ,chute uli screw rod jam ,23:15,23:20,0.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,Ptt trolley movement prob ,18:53,19:00,0.12,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT rope change ,1:15,1:25,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,B side trough tilting prob ,5:16,6:00,0.73,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT derail,9:06,9:12,0.10,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,19:04,19:30,0.43,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,10:20,10:30,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,m/c full up during casting time,14:45,15:20,0.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core Ring,Core Ring,Core Ring compressure prob,21:30,22:00,0.50,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,18:25,18:30,0.08,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,Ptt prob,13:50,14:38,0.80,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,MTC CHANGE,10:02,17:37,7.58,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould sleeve pressing work ,15:20,16:30,1.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor ,extractor ,extractor centering done ,16:30,17:10,0.67,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,17:55,18:10,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,5:32,5:39,0.12,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor ,extractor ,extractor open & close prob ,1:05,1:51,0.77,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT B/D,20:57,21:45,0.80,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT rope change ,0:40,1:10,0.50,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flag gate ,flag gate ,skt side flag gate change ,1:10,1:20,0.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,3:10,3:25,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,22:00,22:50,0.83,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,12:40,12:46,0.10,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,20:50,21:05,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,1:38,1:52,0.23,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader/extractor,Core loader/extractor,Core loader/extractor centering done ,15:20,16:20,1.00,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould chane delay due to grease pipe opening by mechanical,3:00,3:20,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,22:11,22:27,0.27,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,12:45,13:00,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,A side trough supporting roller change ,15:34,15:50,0.27,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cam roller ,cam roller ,cam roller not rotate,20:20,20:40,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change time Socket water leakage ,17:00,19:36,2.60,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough ,trough ,trough allignment due to drawn prob,23:10,23:25,0.25,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,water leakage from spt side ,23:35,0:00,0.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change time Socket water leakage ,0:10,1:20,1.17,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader spring broken,17:37,17:44,0.12,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould vibration,6:48,7:25,0.62,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diabola,Diabola,A side Diabola derailed-braket change ,14:35,17:00,2.42,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader cylinder pin open out ,7:37,8:00,0.38,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould rotation jam ,11:26,11:50,0.40,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader unit change,16:30,16:52,0.37,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extractor ,extractor ,extractor change,20:30,20:50,0.33,B/D,Mechanical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extractor,Extractor,Extractor jaw clossing cylinder hose change ,7:00,7:24,0.40,B/D,Mechanical,,Extractor open-close jam cylinder oil leakage from piston rod end hose,Hose changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core ring ,Core ring ,Core ring change,17:10,17:17,0.12,B/D,Mechanical,,Core open out from core ring,core loader housing changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core wheel assembly change,22:42,23:31,0.82,B/D,Mechanical,,Core burst,Core loader changed & center alignment done,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,A side trough tilting cylinder change,8:45,9:40,0.92,B/D,Mechanical,,A-side trough tilting cylinder oil leakage due to hose damaged ,Hose changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough shifting prob ,17:00,17:21,0.35,B/D,Mechanical,,B-side trough shifting cylinder back side holding bracket screw end position broken,Screw rod with bracket welding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader assembly change,1:50,2:02,0.20,B/D,Mechanical,,Skt Metal,Core Loader Changing & Center Alignment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core ring ,Core ring ,Core ring change,1:00,1:10,0.17,B/D,Mechanical,,Burst Socket,Core Loader Changing & Core ring compression check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering ,2:35,2:50,0.25,B/D,Mechanical,,No Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT rope change,11:50,12:30,0.67,B/D,Mechanical,,PTT Rope got cut due to stuck with guide Channel,Ptt Rope Changed & Wooden piece placed near channel area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shut Down,Shut Down,Shut Down,7:30,18:27,10.95,Shut Down,Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Extractor,Extractor,Extractor jaw clossing prob,3:25,3:35,0.17,B/D,Mechanical,,No Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering & change,5:15,5:45,0.50,B/D,Mechanical,,No Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shut Down,Shut Down,Shut Down,8:00,18:23,10.38,Shut Down,Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shut Down,Shut Down,Shut Down +SIZE CHANGE,8:00,18:23,10.38,Shut Down,Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core ring ,Core ring ,Core ring open out,0:28,0:43,0.25,B/D,Mechanical,,Housing & bearing shaft came out,Core Loader Assembly change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core ring ,Core ring ,Core ring change,2:05,2:45,0.67,B/D,Mechanical,,Core Burst ,Core Loader Changed & core ringcenter alignment adjusting ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shut Down,Shut Down,Shut Down,8:00,18:23,10.38,Shut Down,Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shut Down,Shut Down,Shut Down,8:00,18:23,10.38,Shut Down,Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT prob ,22:22,22:50,0.47,B/D,Mechanical,,Non-drive end double pulley rope slip,Rope repositioning ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTC ,MTC ,MTC gland bolt tighting & trough shifting cylinder lock pin fixing ,17:00,18:12,1.20,B/D,Mechanical,,MTC Gland,MTC gland Tight Work done & Sleeve Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,trough supporting roller change ,16:45,18:00,1.25,B/D,Mechanical,,B-side trough supporting roller body metal stick,Roller Body Grinded & clamped tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCM,CCM,under mechanical,11:12,11:38,0.43,B/D,Mechanical,,Diabola Derial & one flat wheel open out,Diabola Positioning and wheel fitted tight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough roller change+ core loader centering,16:30,16:55,0.42,B/D,Mechanical,,Roller Change (During Mould Change) ,B side trough roller change and core loader centering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould rotation stop after skt.filling -huge metal stick under the A ,6:32,7:00,0.47,B/D,Mechanical,,No Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change due to metal stick,7:10,8:35,1.42,B/D,Mechanical,,No Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould change due to mould vibration & skt side water leakage ,13:15,15:58,2.72,B/D,Mechanical,,Mould Vibration & Skt Water leakage,Sleeve Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metal,metal,spt side metal guard prob,20:27,20:57,0.50,B/D,Mechanical,,Spt Jam due to Extra Metal deposit,Metal Cleaning and Guard fixing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering check,4:49,4:55,0.10,B/D,Mechanical,,Skt Metal Fly,Core Loader centering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader ring change ,9:15,9:30,0.25,B/D,Mechanical,,Core Curst,Core Loader unit Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dial gauge ,Dial gauge ,Dial gauge checking ,9:48,10:05,0.28,B/D,Mechanical,,No Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dial gauge ,Dial gauge ,Dial gauge checking ,11:18,11:54,0.60,B/D,Mechanical,,Thickness Variation,One stud bolt change dial Reduced at both ends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change due to water leakage from spt side ,17:45,19:10,1.42,B/D,Mechanical,,Spt side Water Leakage,Mould Change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTT,PTT,PTT prob ,22:56,23:11,0.25,B/D,Mechanical,,PTT stapping at any position as its double pulley in non-drive area was found jam,Non-drive area cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,mould sleeve open out -spt side metal cleaned,9:50,10:30,0.67,B/D,Mechanical,,Spt Metal Jam,Metal Cleaned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,spt side metal guard cutting,10:30,11:00,0.50,B/D,Mechanical,,Spt Metal Guard Bend,metal Cutting ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader housing change ,7:44,7:54,0.17,B/D,Mechanical,,Core Loader Spring Broken,Core Loader Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,Mould change due to skt side water leakage ,16:09,17:29,1.33,B/D,Mechanical,,Head Bearing No6 V-Seal Water Leakage ,Sleeve Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trough,trough,B side trough supporting roller change ,6:20,7:00,0.67,B/D,Mechanical,,B side trough supporting roller bracket guide shaft bend,Trough supporting roller change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader/extractor,Core loader/extractor,Core loader/extractor centering check,7:00,7:30,0.50,B/D,Mechanical,,No Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,8:17,8:27,0.17,B/D,Mechanical,,Pipe Socket fringes coming,Core loader compression Increased,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Core loader,Core loader,Core loader centering done,11:18,11:29,0.18,B/D,Mechanical,,Core loader ring broken,Core loader change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mould,Mould,head bearing open out from mould sleeve + V belt open out ,20:26,22:40,2.23,B/D,Mechanical,,Head Bearing No4 Came Out with Outer Race,Sleeve Changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
